beta[1] .pE .pEA .pA .pI .pIH .pIR .pH .pHC .pHR .pC .pCR .lock_1_restrict .lock_2_release .GP_A .GP_H .GP_C repeats output
0.825543086536542 0.164866042543449 0.041737852798542 0.285867466886698 0.285867466886698 0.654198881407501 0.074971593799364 0.0877496224033389 0.212948444025824 0.458891654460527 0.132159207995214 0.123572258563945 0.946489756053779 0.101457568252226 0.312082454754272 0.42629366441397 0.760955312399892 20 Ens000f
0.909661611001202 0.154791205611612 0.967410448199371 0.333936767002631 0.333936767002631 0.62860593496589 0.111280187165669 0.128820510796308 0.72951701724669 0.130081172949433 0.106169027877526 0.413892113871407 0.0462765640288126 0.0450039668648969 0.385745730414055 0.45620113639161 0.111733255971922 20 Ens000g
0.912095730765557 0.184185829728878 0.71247127354145 0.278228358646971 0.278228358646971 0.83532136027934 0.0158011159918623 0.0885312211775318 0.424103929830017 0.122329946110678 0.199440083217897 0.172842993802624 0.111193232535152 0.75095984081272 0.712523903616238 0.8562861590588 0.847277115500765 20 Ens000h
1.44827247984095 0.177564744516228 0.00917670823982917 0.337210019785563 0.337210019785563 0.347311038157204 0.641750059232427 0.180632634374091 0.550004743610043 0.189279558637868 0.0947930428039385 0.0173735312127974 0.731836593215121 0.310156576143345 0.676357655914035 0.608529400517 0.814451486570761 20 Ens000i
0.815914354086893 0.160036541958595 0.24103014615248 0.265164135485234 0.265164135485234 0.125100772123551 0.75349448050885 0.0867179036847429 0.57872988031595 0.359750963384537 0.0850969669150078 0.373131276725326 0.312364747968968 0.336209074279759 0.116719491791446 0.373593136208365 0.172177504125284 20 Ens000j
0.959201667693228 0.170435992476046 0.129788680624915 0.364422448644833 0.364422448644833 0.495202594756847 0.35882071100867 0.115696132070123 0.835519133281196 0.150399902164907 0.152927039613009 0.596418189734686 0.62905057418393 0.241287117556203 0.80164460435044 0.0353520431788638 0.464924625854474 20 Ens000k
1.45706210658138 0.157394133278507 0.421976600011112 0.318065277040836 0.318065277040836 0.303916908614337 0.423963576440658 0.0833255598505845 0.784076798829483 0.0316712580835443 0.148152749089742 0.556029776029754 0.556735623569693 0.218617895169882 0.130744175193831 0.879443720559357 0.708106309711002 20 Ens000l
0.791867973251338 0.198872240740271 0.448271889862372 0.222874953169605 0.222874953169605 0.21926107807667 0.189556002574989 0.0992160648713168 0.692230614449363 0.300514481511713 0.183242646313959 0.0815944850968663 0.263190334325191 0.437469837535173 0.569237914803671 0.0801825104863383 0.596143914147979 20 Ens000m
0.768203550241116 0.19620731135428 0.815376545354957 0.288086146618916 0.288086146618916 0.267842365527758 0.677890059034876 0.103062782301429 0.803133984253509 0.118919440020719 0.138486872534895 0.926275199145312 0.0592993391677737 0.85328070417163 0.525958584668115 0.563642824202543 0.739107815583702 20 Ens000n
1.38303745604163 0.216773769920591 0.995878353348235 0.352994387199937 0.352994387199937 0.438732890435494 0.284527107286143 0.0914976733831417 0.497726092964876 0.186665264736369 0.123437288899759 0.444501201366074 0.980308366497047 0.978821333154338 0.373680902842898 0.141750490758568 0.525851478066761 20 Ens000o
0.76099056810388 0.179491702292048 0.579973190760938 0.270617485091479 0.270617485091479 0.0708846809982788 0.113999383003458 0.14478277046219 0.964193493669154 0.0102470368599278 0.219142293995249 0.293069856479997 0.669889774941839 0.561156277050031 0.0545507663686294 0.51795436006505 0.316488783655222 20 Ens000p
1.28699841768562 0.216428441051735 0.616438973980257 0.282592446386995 0.282592446386995 0.586184611421777 0.265803634959259 0.135695110526945 0.947368666547118 0.0176191477852908 0.104919536214908 0.483192993712146 0.0157495191320777 0.250254872068763 0.903321456781123 0.114378837001277 0.659045094676549 20 Ens000q
0.688404313232636 0.156839710928161 0.930436075909529 0.234665924520124 0.234665924520124 0.291315752989613 0.651345910478579 0.142500410542376 0.51155801427085 0.0850360626321 0.11609006623687 0.227031482750317 0.506570425780956 0.603853452973999 0.844962867914001 0.0601995397126302 0.698120186047163 20 Ens000r
0.911192993272531 0.186151079064893 0.354758713382762 0.238269251629971 0.238269251629971 0.988780070334906 0.000437484178438985 0.121971267834515 0.89874989161035 0.0646588202921876 0.0906011004777207 0.508346768497722 0.189304072153755 0.350349769572495 0.267306345666293 0.939687932131346 0.387453153677052 20 Ens000s
0.51958364646756 0.2080726799302 0.467088320013136 0.22627389126349 0.22627389126349 0.41466149945627 0.253985340955618 0.0811424993554017 0.53369046287844 0.0899643467543475 0.141322106342621 0.474907211324899 0.814463545521721 0.481973993021529 0.875715497898636 0.792648422945058 0.243259749549907 20 Ens000t
0.991862963035493 0.154530617188881 0.829182700789534 0.261251725845317 0.261251725845317 0.862162618467119 0.0662628895655498 0.125738344003492 0.851258732244605 0.113964550352745 0.177187315025442 0.620639031182509 0.83450004242477 0.713743496872485 0.341751141945133 0.399980255338596 0.945736103638774 20 Ens000u
0.96752257501531 0.180165877077663 0.907750272500562 0.243700012286293 0.243700012286293 0.901017501193564 0.0749274596767791 0.0953485139365361 0.670790191739798 0.0356698702753559 0.0983973385414965 0.897007502912311 0.711603307258338 0.0564930761349387 0.419258902536239 0.193090251192916 0.263592368626269 20 Ens000v
1.53992634759818 0.158872969717176 0.33731766884448 0.35156463023963 0.35156463023963 0.553658836008981 0.157658511785175 0.105740540436039 0.30051966321771 0.569602093974 0.163921387722435 0.711889852734748 0.161419875122374 0.901065414526965 0.861120357230538 0.845944771106588 0.052533488557674 20 Ens000w
0.950584491222997 0.165091683719571 0.673125046491623 0.2986880785515 0.2986880785515 0.390140182641335 0.163193881940714 0.196184620882255 0.376827214699006 0.587696813605446 0.101225162225032 0.838739147310844 0.366445373778697 0.591814910498215 0.076625020155916 0.905762015894288 0.852496358612552 20 Ens000x
1.17862706029508 0.221072935388795 0.377583722874988 0.304936446845429 0.304936446845429 0.0166001174889971 0.653913161823084 0.169211667462949 0.256674840726191 0.382859127615707 0.160577904681121 0.0636452018457931 0.0857162778207567 0.784324932907475 0.188900750793982 0.765906106622424 0.481747445929796 20 Ens000y
1.44851678819423 0.190816747494111 0.76120754222502 0.385169393924989 0.385169393924989 0.365673253720161 0.0389655684162359 0.0845713663505863 0.624849142099265 0.271514184831206 0.0953571109152753 0.688292520452524 0.458856049639871 0.0754080065176822 0.953457899932982 0.578644386882661 0.603372224356281 20 Ens000z
1.04996899209422 0.171956679293643 0.190889989369316 0.341436439151783 0.341436439151783 0.613341935741482 0.15910463772934 0.10094660708152 0.919346267147921 2.47493600617745e-05 0.0805727551253785 0.266019870596938 0.480285958194872 0.953614367544651 0.505215284065343 0.745313261914998 0.433131080970634 20 Ens0010
1.09877453165232 0.170836287533225 0.746187772945268 0.30309874338351 0.30309874338351 0.878318085777573 0.0837614879620058 0.154790716930509 0.0342091509490274 0.92988510282934 0.111167094616626 0.0477736655448098 0.233691571262898 0.463166693993844 0.98223039705772 0.41495517436997 0.3593404748186 20 Ens0011
0.867504444688365 0.181788114466351 0.253903802519199 0.272545819208896 0.272545819208896 0.970661803381518 0.0263087793354626 0.191815064986694 0.374371958553093 0.427027406090866 0.207642260955689 0.907782156497706 0.75839882735163 0.412866330880206 0.575804845930543 0.821987755922601 0.289475943957223 20 Ens0012
1.44881015869699 0.168100497630065 0.547358438570518 0.392987875746453 0.392987875746453 0.463634421682218 0.51831267340621 0.0944493814010654 0.0152037637657486 0.25347691239935 0.190540954393474 0.871554547775304 0.345048983942252 0.527852302067913 0.21559969605878 0.23392839745502 0.342416418943321 20 Ens0013
0.869274435369428 0.1892700739881 0.0730394521332346 0.239152833963446 0.239152833963446 0.156257948180428 0.618677559321591 0.145815507622885 0.26331898131175 0.588421293467794 0.0910762764380386 0.563445015735924 0.0977357666578609 0.178500756041612 0.560768607557984 0.245649747696007 0.885220842353301 20 Ens0014
0.649716525353781 0.204638036317368 0.491212368013803 0.267850812774693 0.267850812774693 0.623578053097008 0.108073805402505 0.0996409096664693 0.12112555057276 0.219369529104967 0.0846678718938704 0.580474620156456 0.124167084021028 0.0398603383742739 0.970638062783983 0.0505674888601061 0.179044024044415 20 Ens0015
0.992174305454188 0.160531642791253 0.100652476514224 0.321328565969868 0.321328565969868 0.142458644123981 0.378971161641694 0.131598380692614 0.020713811207097 0.329673173899306 0.146274726852767 0.196760139799444 0.479640333330026 0.425570902454201 0.761925940483343 0.901670059167082 0.510017265521456 20 Ens0016
0.714284852634023 0.214715894492846 0.345836499282159 0.222304685636537 0.222304685636537 0.335847345482325 0.164746161164204 0.1181724826965 0.753013432010775 0.0176042672107301 0.101860093414767 0.62737629761803 0.661967861138983 0.798456918601878 0.488563179132761 0.489581410811516 0.944011794371763 20 Ens0017
1.60542415533117 0.172784181580083 0.0140952427743468 0.343477263119205 0.343477263119205 0.221671722860774 0.134363806611968 0.086026604776551 0.559458213625476 0.261524635945019 0.0837996795338842 0.703438479425386 0.031400850166101 0.606673769517802 0.221507888265187 0.739691895690048 0.499937369126128 20 Ens0018
1.26690085099941 0.176130041476541 0.300199519416783 0.3784356124352 0.3784356124352 0.0835794425022323 0.285859248267731 0.0802430727364591 0.399317503926577 0.535820336496307 0.12049391874646 0.862972186458064 0.748192092108075 0.682586853532121 0.432186216486152 0.186102717983304 0.686043567932211 20 Ens0019
0.890826516963403 0.181001321517502 0.0763072911370546 0.227103278399606 0.227103278399606 0.448581471047364 0.421194532042737 0.0897869726538435 0.191745776087046 0.108735454376633 0.152139181391213 0.67996832046425 0.912667309646495 0.916367360433796 0.654444477722282 0.224306083790725 0.672865935410373 20 Ens001a
0.730571101542468 0.162996649987014 0.705340875018155 0.224289768277556 0.224289768277556 0.681108600805746 0.144988478172452 0.0912094331981983 0.981833670710912 0.000128445835675196 0.158954427280394 0.333289330877597 0.517300301493378 0.530396620007232 0.467695754620945 0.279145122880582 0.0199411311466247 20 Ens001b
1.05805427771129 0.169398619284834 0.896606113713933 0.277745674286542 0.277745674286542 0.733001556115923 0.142649411490902 0.149256538437286 0.148741333739599 0.152653945147431 0.12752453058654 0.821171804609476 0.023145686784992 0.168517448552884 0.0682433159358334 0.500204860626254 0.63837580331834 20 Ens001c
1.23236978202212 0.181296057102558 0.642846597332973 0.309504603459134 0.309504603459134 0.516145016085356 0.408979981388769 0.10197443435451 0.174054486871464 0.579459315323672 0.186095958823728 0.390014610257931 0.938763422728516 0.0902394824742805 0.787096467386 0.257293748254888 0.0720607827045023 20 Ens001d
0.896452938473353 0.161935448372099 0.541726772194961 0.336064691204044 0.336064691204044 0.889522214377066 0.087413972215752 0.0978374059529584 0.44284874850302 0.145078610462362 0.105299139484503 0.0128247954230756 0.784887017545989 0.762538517609937 0.1679923038173 0.0499764576298185 0.73071442385437 20 Ens001e
0.573293735167821 0.17700270542855 0.392012532867957 0.235721645461076 0.235721645461076 0.663874149485491 0.226831169043961 0.143397808058808 0.858654698174214 0.0801463483715869 0.193844176484167 0.211802664073184 0.247270141590852 0.231625426758546 0.511817900751485 0.712081792561803 0.966221326977247 20 Ens001f
0.891907047375414 0.183639327856618 0.954550883707125 0.289898708140122 0.289898708140122 0.64700031163753 0.255906249075051 0.0817453650923466 0.0795299770217389 0.916060189392642 0.134571778063166 0.661492021671729 0.464477782915346 0.725442804212216 0.38176989618456 0.893791765004862 0.347232582415454 20 Ens001g
1.02268228905011 0.194675722107763 0.87260792016983 0.233008386557046 0.233008386557046 0.241835889043286 0.472913931101109 0.083795687029658 0.458206835609162 0.248736122278787 0.213263065271189 0.357830431159819 0.357270529366797 0.804119254893158 0.146564234804828 0.462401889747707 0.841023640721105 20 Ens001h
1.18577861621789 0.209141221986614 0.65661807387718 0.384499737978968 0.384499737978968 0.253734776617493 0.41174107201516 0.121073200959786 0.887875572568737 0.0920872835396419 0.125636442546937 0.106658461710904 0.377117742237169 0.333260269282619 0.0833417670452036 0.169857952122111 0.0401551491813734 20 Ens001i
1.27197300696416 0.219716019162512 0.212323687856551 0.294530255415173 0.294530255415173 0.873326113402145 0.086343659741245 0.124746109724388 0.719177366511431 0.172340486847763 0.104504628148628 0.23213874269044 0.959566464871168 0.12695862847846 0.10195312284166 0.813938903665403 0.720017155245878 20 Ens001j
0.746009345547859 0.198127056002853 0.976509728922974 0.286483436773158 0.286483436773158 0.048418563939631 0.24321840782534 0.136313131584534 0.677653268981958 0.175653734594245 0.0989647809480561 0.486349249334307 0.57508504099329 0.701637899618363 0.850354240572779 0.982240212713368 0.429150444525294 20 Ens001k
1.58709871618151 0.189987305012277 0.904601161682513 0.361928529403018 0.361928529403018 0.1005588497594 0.72540914719833 0.198909365998474 0.202662732931785 0.24922363363226 0.129970872239055 0.783132508114213 0.551647578916745 0.66852581904619 0.61717710713041 0.357415353868855 0.866353789151181 20 Ens001l
0.972799643762397 0.213421949191626 0.178237861355301 0.34849672147003 0.34849672147003 0.950601765026804 0.0028387765360288 0.104319741815113 0.043982830720488 0.407100279172379 0.201935850051673 0.279250374806579 0.448319328865036 0.404688054120634 0.0017844803922344 0.671856861388078 0.78346141705988 20 Ens001m
0.862246557422882 0.159266711689256 0.229380474648206 0.270527935749211 0.270527935749211 0.801829869977664 0.0171788171554639 0.20913099601305 0.359955281174043 0.58980624135261 0.181058365078709 0.153091356680961 0.630742985784309 0.969037883476121 0.805730865964433 0.385069388138363 0.620173143257853 20 Ens001n
1.15463686925212 0.202101315317172 0.927322567478986 0.251986065482965 0.251986065482965 0.559037198321894 0.0793088690342386 0.188405795950005 0.604108346633147 0.343281569473222 0.108844034282067 0.319373614329379 0.608047064979328 0.387859248446766 0.22827043156838 0.447361734992592 0.534818627031054 20 Ens001o
0.835215926334186 0.210676248517819 0.613298496608622 0.245732925110226 0.245732925110226 0.456900028634118 0.28354217936403 0.0956546943904066 0.525038958720397 0.308822815726838 0.086795909513919 0.0891671148291789 0.0690792573499493 0.999211655796971 0.89411218984169 0.604346751114354 0.450260312278988 20 Ens001p
0.837910988252988 0.155761967535405 0.0289321031991858 0.259696710655031 0.259696710655031 0.361102302089566 0.129407620107251 0.112903542805689 0.909982800954022 0.0671877671526379 0.171267688002565 0.916794864246622 0.320088679641485 0.120971280542435 0.332828769548796 0.628186078653671 0.299905841860455 20 Ens001q
1.02450025596909 0.154344442924643 0.77686980041326 0.263472686252184 0.263472686252184 0.00449818172492087 0.101022066437294 0.093809909838918 0.487793732093414 0.188263194853238 0.115744381586968 0.0706110936880577 0.193386227220763 0.308243322515627 0.296352894731099 0.589380367377307 0.581230545107974 20 Ens001r
1.55692082076993 0.171925457106826 0.586031740606995 0.326983323816989 0.326983323816989 0.932200722368434 0.0023387146731014 0.111984560334301 0.315317120449618 0.277340054361478 0.111361546896941 0.951187512448523 0.723683477343293 0.553116988528054 0.541290543692885 0.556784192669438 0.55023154738592 20 Ens001s
1.15824616202947 0.200569762552193 0.270291677572532 0.319096848189703 0.319096848189703 0.982508806417463 0.00621919639322774 0.0882787094687925 0.815248086459469 0.0147748953523897 0.119338736079887 0.848975690766238 0.294831509091891 0.478744054165436 0.909035730754258 0.34417919434607 0.351900516480673 20 Ens001t
0.730797065205967 0.158023112300265 0.427811657683924 0.256647197751184 0.256647197751184 0.772606088124448 0.225106583884502 0.170684220009497 0.240678341636667 0.373575544513583 0.0986162526260197 0.409511991739273 0.159872558270581 0.891761745803524 0.688490257716039 0.944568725208519 0.424301422913559 20 Ens001u
0.837763053261797 0.185464122500876 0.372894529716577 0.280660515766775 0.280660515766775 0.0564792111667339 0.858304736020695 0.108853120719851 0.638981098044897 0.0116619062127238 0.112949315466996 0.7634127121442 0.887648510837462 0.643685008297907 0.253414614418289 0.831820407910272 0.0765252583019901 20 Ens001v
0.532258234999903 0.196914577665624 0.847847236650996 0.230275875896015 0.230275875896015 0.383886983161792 0.303913450259264 0.137510197801239 0.288987736471463 0.497657704693083 0.156413507437949 0.992099859208101 0.405757460310124 0.202378555524629 0.302742323862622 0.103157691115048 0.378303477939917 20 Ens001w
1.03406187788201 0.163775975758041 0.820601494133007 0.245153034464657 0.245153034464657 0.845125310571166 0.0514547054980128 0.0841276911147538 0.414841829059878 0.557554069907435 0.095921936239019 0.467794817227405 0.771850698378403 0.372364761036588 0.849216403351165 0.778054020294221 0.145800923368661 20 Ens001x
1.15435483024983 0.178988368875992 0.727796062949346 0.310521388062889 0.310521388062889 0.707333093013149 0.111691251324857 0.161773169615262 0.927597901242552 0.0203768404365214 0.166816439313119 0.939076752366964 0.689816249213182 0.272643243347993 0.944517287663184 0.960200452298159 0.823967507147463 20 Ens001y
0.945758270871184 0.174929819125977 0.56636756235268 0.274356119370572 0.274356119370572 0.534909188682213 0.065256419252465 0.127352112327112 0.846468062198255 0.0804241943791125 0.0803780694241728 0.143348868447356 0.864764785134466 0.466341654736316 0.634048754075775 0.00701544820447452 0.771115842820145 20 Ens001z
0.814179556633097 0.168390588320983 0.473033395443344 0.29607454209329 0.29607454209329 0.286028706085635 0.631657136614511 0.0931263462128756 0.777968447096646 0.168777602876904 0.0897494484004078 0.525693684669677 0.996335885726148 0.0121403290191665 0.598855157784419 0.770535292939749 0.924461573505541 20 Ens0020
1.85217634038091 0.207154559152457 0.408899095846573 0.390080383656973 0.390080383656973 0.577197135551833 0.362130900195163 0.106284837466356 0.596935912047047 0.0463323979600571 0.140574652715559 0.0303230191732291 0.127897448630538 0.288170040899422 0.722972375988029 0.865656799380668 0.301263733484084 20 Ens0021
1.29454131637299 0.218670325482203 0.14730832828558 0.304193941907008 0.304193941907008 0.199092901819386 0.320400992964392 0.16487710914462 0.522812590275425 0.402846585263583 0.209996640476744 0.447941247301642 0.543679225650849 0.599244676770177 0.979648619872751 0.311244025327032 0.251491028177552 20 Ens0022
1.49721819698345 0.156603994929501 0.514487810492283 0.355232707149905 0.355232707149905 0.320244413713226 0.39941500101073 0.175515267164408 0.972573339774972 0.0104991973790255 0.143559214745948 0.524512940166751 0.2575353905675 0.865918366193073 0.401330593464663 0.0855676399578806 0.246312699560076 20 Ens0023
1.47326152141939 0.16664991306276 0.758547204480274 0.366717381128397 0.366717381128397 0.781412493588869 0.207907877964376 0.116110175182623 0.662758999146754 0.218716830585388 0.0916856031140549 0.74295836201054 0.20835417258204 0.518642135177506 0.727372231659247 0.13489361578133 0.99368886049604 20 Ens0024
1.03933888495698 0.165219552985893 0.283654172708048 0.241245144294776 0.241245144294776 0.402172144587385 0.380250149224326 0.182469422070486 0.0532469750405289 0.194558538444102 0.0878062657150923 0.25633459167555 0.846125640200917 0.0504082742996979 0.368173412776086 0.40924742213916 0.152240374074318 20 Ens0025
0.947126424853417 0.18682509828587 0.676499053315492 0.330970469456699 0.330970469456699 0.491576648512855 0.0125180614198021 0.214689503066911 0.349038603981026 0.102103039869732 0.0815004382682161 0.618760721009457 0.819543672953732 0.831785332649015 0.182999209623085 0.675919766854495 0.207009057153482 20 Ens0026
0.881787375502054 0.193157109902644 0.163863288837019 0.248546844861011 0.248546844861011 0.919878554660827 0.0757324073179814 0.158014468800291 0.735023674909025 0.2482106407125 0.0951146944077099 0.88208810163429 0.32844503980712 0.936926869442686 0.0481412214820739 0.533650516193593 0.103520391290076 20 Ens0027
1.25911762199051 0.16886019852985 0.538289835700998 0.289088264970834 0.289088264970834 0.169647330126027 0.495004925020672 0.16060663493334 0.586393697520252 0.406244854899881 0.135836754785144 0.690721418057801 0.96233101478545 0.0802354689524509 0.142455669628689 0.145223430382321 0.520375204702141 20 Ens0028
0.647148797191886 0.215442262463209 0.202263320136117 0.228489164091314 0.228489164091314 0.317831803162117 0.655826890730852 0.13406408829006 0.466487358914455 0.117716199283394 0.178159159167021 0.132957092094002 0.769876834976021 0.297825309230248 0.20644266967196 0.303907105880789 0.535091676700395 20 Ens0029
0.986293702879694 0.18649126201448 0.651055767727085 0.238609955925561 0.238609955925561 0.0269954128249083 0.155138411614069 0.152247152155198 0.327481553191319 0.491133739756444 0.141439811693227 0.114551079885568 0.867494846688351 0.86427723472123 0.680189098143019 0.573507947142935 0.972303103280719 20 Ens002a
1.02960485968538 0.212988175543973 0.571304508121684 0.26727251583501 0.26727251583501 0.489184661527397 0.241035102432969 0.183720154102825 0.0114333094842732 0.336157827539086 0.0927356175361831 0.503109274482122 0.934319338786881 0.5803348997992 0.871318593436154 0.741572595268954 0.790988287851214 20 Ens002b
0.846227509045626 0.170598303733105 0.788672937820666 0.34288733942877 0.34288733942877 0.274125846393872 0.446556953053192 0.194294011668089 0.645926507920958 0.276825121156601 0.0884017783272756 0.0367210972541943 0.165777978032129 0.809485760420794 0.361938796723261 0.82982777608675 0.232208789073629 20 Ens002c
1.12018242590457 0.195398967609345 0.986641028744634 0.273429359379936 0.273429359379936 0.909364327264484 0.000486232322342038 0.103423370976382 0.161795498452848 0.738473148378886 0.0973080349488608 0.451470009071054 0.136635927637108 0.249180241733557 0.771633543315111 0.183641770966351 0.903461887919111 20 Ens002d
0.845221682351707 0.176287654683958 0.495321906661848 0.244829271551582 0.244829271551582 0.884493222107412 0.0430597374351349 0.116906110722918 0.0638057798810769 0.0872222630661809 0.166121320717449 0.586897330638021 0.560435428692726 0.963598212267971 0.174661948434077 0.796165747949854 0.362725390339037 20 Ens002e
1.2441686355561 0.162426584538417 0.717298807104817 0.379084401644819 0.379084401644819 0.342938611470163 0.0710185222401921 0.123574717588963 0.369635872095823 0.321395004517964 0.123917322783174 0.30475070078508 0.735429823120357 0.655399887947133 0.988560805285815 0.336118335470092 0.0245810685039032 20 Ens002f
1.13922982212974 0.204270555915857 0.808519054899225 0.28179943752466 0.28179943752466 0.352970527788857 0.163882918481373 0.0849973193302671 0.434479711699532 0.110686747670779 0.103954318972099 0.988748748468934 0.30160316026886 0.882347680372186 0.288924235323211 0.696830083484529 0.0812343567213975 20 Ens002g
1.22491103107009 0.167565397861261 0.880621837587096 0.26412901753118 0.26412901753118 0.567544053478632 0.402782313037928 0.164442149285466 0.861916359872557 0.0402373161470436 0.122737947751987 0.875124359540641 0.352496800911613 0.536245598440291 0.744730019301642 0.616251533237519 0.109588386982214 20 Ens002h
0.973749529914736 0.174049212663327 0.00413058645674028 0.332517617152274 0.332517617152274 0.511022892994806 0.345743980178958 0.127007650683719 0.114006249423837 0.536081709344772 0.0963450220998082 0.724547957041068 0.547483172260691 0.922444168551592 0.0742353601369541 0.415791211901233 0.619349386581453 20 Ens002i
0.594323801817669 0.191357254471264 0.410849585634423 0.232386728477469 0.232386728477469 0.600034706135048 0.347154433937763 0.174193883170202 0.733862212458625 0.09511427185558 0.0851997990803703 0.911678742737277 0.79126996076433 0.301993121781852 0.836929876510985 0.274258164656349 0.632386299420614 20 Ens002j
1.03570673881388 0.192138202497922 0.29078094113851 0.27687798545 0.27687798545 0.0235690228827298 0.613198355129809 0.10525688685571 0.277876201480394 0.0736419940322781 0.102169408932494 0.0567533909948543 0.46542898433283 0.503509510816075 0.820463334984379 0.115215642486 0.195292756389827 20 Ens002k
0.601288737755091 0.161563919556504 0.132322123990161 0.249714826468112 0.249714826468112 0.665660523585975 0.026317056184985 0.110342581701968 0.772914386302 0.0511995833730267 0.116923835452444 0.640615913229994 0.295373500213027 0.623821717490209 0.921947676724521 0.975845914151287 0.692225133078173 20 Ens002l
